Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_Type
NCQ02,-0.06096847062732305,Low Fat,-1.1370133845241952,Household,0.7381046256957969,OUT049,1999,1,0,Supermarket Type1,3379.6008,2
FDN12,0.6489435445937268,Low Fat,0.2990739113160219,Baking Goods,-0.4534726384783628,OUT017,2007,3,1,Supermarket Type1,1118.544,1
NCX06,0.0,Low Fat,-0.7494174283739163,Household,0.6520619339139234,OUT019,1985,2,0,Grocery Store,543.2928,2
FDE24,0.47146554078846437,Low Fat,0.5333898329083017,Baking Goods,0.00944924794524837,OUT045,2002,3,1,Supermarket Type1,427.4436,1
FDQ58,-1.3115968041084058,Low Fat,-0.9839724244685478,Snack Foods,0.21424305902323948,OUT018,2009,1,2,Supermarket Type2,4287.752,1
FDH31,-0.20295087367153294,Regular,-0.8855377669666419,Meat,-0.6903421629876928,OUT049,1999,1,0,Supermarket Type1,1587.2672,1
NCH55,0.8264215483989897,Low Fat,-0.6070083740612418,Household,-0.2021920069132188,OUT018,2009,1,2,Supermarket Type2,1265.02,2
NCC54,1.1577138221688128,Low Fat,0.6150002158748247,Health and Hygiene,1.5790041241030424,OUT049,1999,1,0,Supermarket Type1,3615.294,2
NCT06,0.0,Low Fat,0.0328022858239865,Household,0.43023623054331295,OUT019,1985,2,0,Grocery Store,165.7842,2
FDH56,0.0,Regular,0.8838810386575858,Fruits and Vegetables,-0.4021681980706119,OUT019,1985,2,0,Grocery Store,115.8492,1
FDY46,1.3588555598147771,Low Fat,-0.3483142958402606,Snack Foods,0.7707713005040625,OUT017,2007,3,1,Supermarket Type1,3554.7062,1
NCM19,-0.04913660370697205,Low Fat,-0.3669767984280593,Others,-0.4315396208531888,OUT013,1987,0,2,Supermarket Type1,3488.1262,2
FDB04,0.0,Regular,-0.062252379585083895,Dairy,-0.8351694530406982,OUT027,1985,1,2,Supermarket Type3,3515.424,1
FDB09,0.8027578145582878,Low Fat,-0.1695285296780173,Fruits and Vegetables,-0.2374794669582893,OUT035,2004,2,1,Supermarket Type1,1369.5506,1
FDK51,0.0,Low Fat,-1.18078262498252,Dairy,1.9960301514164274,OUT027,1985,1,2,Supermarket Type3,3179.8608,1
FDB33,0.0,Low Fat,-0.7869792791448718,Fruits and Vegetables,0.2655057467250116,OUT019,1985,2,0,Grocery Store,477.3786,1
FDU51,1.7374753012660034,Regular,0.5884972906632843,Meat,0.5557930409139281,OUT035,2004,2,1,Supermarket Type1,3364.9532,1
NCE30,0.0,Low Fat,2.0824265836494695,Household,1.173851924020624,OUT019,1985,2,0,Grocery Store,1061.951,2
DRI13,0.5897842099919727,Low Fat,-0.8861797697081012,Soft Drinks,1.242271762132951,OUT018,2009,1,2,Supermarket Type2,2387.5588,0
FDV32,-1.2003772550571081,Low Fat,0.4410573219200505,Fruits and Vegetables,-1.224346425466415,OUT045,2002,3,1,Supermarket Type1,1201.769,1
DRH51,1.1222182214077605,Low Fat,0.605403957230244,Dairy,-0.828745959813235,OUT049,1999,1,0,Supermarket Type1,878.856,0
NCW18,0.5306248753902185,Low Fat,-0.13289279945395074,Household,1.572664136287536,OUT013,1987,0,2,Supermarket Type1,6636.6944,2
FDI12,-0.8193911402218114,Regular,0.6671798007843459,Baking Goods,-0.8367753263475642,OUT049,1999,1,0,Supermarket Type1,439.428,1
FDQ14,-0.8489708075226885,Low Fat,-0.08443529540633754,Dairy,0.1463306768758815,OUT035,2004,2,1,Supermarket Type1,2696.49,1
FDQ55,0.0,Regular,-1.03028011864779,Fruits and Vegetables,-0.4016189893996638,OUT027,1985,1,2,Supermarket Type3,2994.7684,1
FDG26,1.4180148944165314,Low Fat,-0.4558147321221856,Canned,1.8361590402247019,OUT013,1987,0,2,Supermarket Type1,1794.331,1
NCW29,0.0,Low Fat,-0.30229244444664344,Health and Hygiene,-0.17603233074437347,OUT019,1985,2,0,Grocery Store,129.831,2
FDK27,-0.4395882120785496,Low Fat,-1.1083905749434024,Meat,-0.29896835587818343,OUT035,2004,2,1,Supermarket Type1,2059.9852,1
DRL49,0.06918206549653627,Low Fat,-0.18826850132020606,Soft Drinks,0.023902107707041313,OUT035,2004,2,1,Supermarket Type1,2422.1804,0
FDK26,-1.7505590668534217,Regular,-0.6571321120685372,Canned,0.7359912964239615,OUT049,1999,1,0,Supermarket Type1,1864.24,1
FDT14,0.0,Regular,1.1818352784881176,Dairy,-0.3251697847530071,OUT027,1985,1,2,Supermarket Type3,2756.412,1
FDW19,-0.1201278052290772,Regular,-0.03275944347745061,Fruits and Vegetables,-0.48233660529597017,OUT010,1998,3,2,Grocery Store,219.714,1
FDF22,-1.4180836063915634,Low Fat,-0.17404642724576755,Snack Foods,1.1374242939276784,OUT017,2007,3,1,Supermarket Type1,4915.6014,1
NCQ43,1.1577138221688128,Low Fat,0.8788220012353027,Others,-0.5283577225241323,OUT049,1999,1,0,Supermarket Type1,1637.868,2
NCA42,0.0,Low Fat,-0.7311143225025432,Household,0.2740843219302891,OUT027,1985,1,2,Supermarket Type3,4595.3516,2
FDG08,0.0,Regular,4.329715877512007,Fruits and Vegetables,0.4991635246206101,OUT019,1985,2,0,Grocery Store,171.7764,1
NCP17,1.5363335636200397,Low Fat,-1.2817577519125376,Health and Hygiene,-1.215260394296168,OUT010,1998,3,2,Grocery Store,191.7504,2
FDS19,0.22299633546109718,Regular,-0.037305153928125605,Fruits and Vegetables,-1.0436824666973907,OUT046,1997,2,0,Supermarket Type1,1214.4192,1
DRQ35,-0.8418716873704777,Low Fat,-0.4587342707936697,Hard Drinks,-0.3059828104825737,OUT018,2009,1,2,Supermarket Type2,1114.5492,0
FDR25,0.9802358183635502,Regular,1.4224284030111773,Canned,2.0217241243262807,OUT046,1997,2,0,Supermarket Type1,5034.7796,1
NCB43,1.7374753012660034,Low Fat,-1.2817577519125376,Household,0.7418655809804766,OUT013,1987,0,2,Supermarket Type1,2993.4368,2
FDQ28,0.2703238031425003,Regular,-0.10394782559443166,Frozen Foods,0.22277988152253841,OUT017,2007,3,1,Supermarket Type1,1390.1904,1
FDK24,-0.8667186079032145,Low Fat,0.6815206077652625,Baking Goods,-1.5210572128827948,OUT046,1997,2,0,Supermarket Type1,1086.5856,1
NCN06,-1.057211665320863,Low Fat,1.0532545376021494,Household,0.3949487704982425,OUT035,2004,2,1,Supermarket Type1,1965.4416,2
FDS08,-1.6854837987914921,Low Fat,-0.17795552309536844,Fruits and Vegetables,0.5932773356427915,OUT035,2004,2,1,Supermarket Type1,1587.933,1
FDP27,-1.1128214398465122,Low Fat,1.0314840083383776,Meat,0.7894508188095262,OUT013,1987,0,2,Supermarket Type1,4933.578,1
FDE11,1.1458819552484618,Regular,3.100912280477765,Starchy Foods,0.7194251073903328,OUT010,1998,3,2,Grocery Store,370.1848,1
NCX30,0.9092446168414451,Low Fat,-0.7658020849228911,Household,1.738916988000746,OUT046,1997,2,0,Supermarket Type1,4210.5192,2
DRI51,1.0393951529653045,Low Fat,-0.4584079200461546,Dairy,0.5216457509167324,OUT017,2007,3,1,Supermarket Type1,2404.8696,0
FDH31,0.0,Regular,-1.2817577519125376,Meat,-0.687130416373961,OUT019,1985,2,0,Grocery Store,198.4084,1
FDR19,0.152005133938992,Regular,1.813916340881704,Fruits and Vegetables,0.10626734961619176,OUT046,1997,2,0,Supermarket Type1,4082.6856,1
FDJ04,1.2168731567705668,Low Fat,1.1283396499803648,Frozen Foods,-0.36421820008275774,OUT013,1987,0,2,Supermarket Type1,948.0992,1
FDP01,1.8676258373898627,Regular,-0.04744439369823415,Breakfast,0.17303956171567497,OUT017,2007,3,1,Supermarket Type1,1372.2138,1
FDY35,1.1222182214077605,Regular,-0.9698470074304473,Breads,-1.5280299147812062,OUT018,2009,1,2,Supermarket Type2,1102.5648,1
DRC36,0.03368646473548369,Regular,-1.2817577519125376,Soft Drinks,0.5237173274825893,OUT013,1987,0,2,Supermarket Type1,1751.054,0
FDZ55,-1.609759850501247,Low Fat,-0.7865057817721555,Fruits and Vegetables,0.28101527112272223,OUT017,2007,3,1,Supermarket Type1,3994.8,1
FDD11,-0.00180913602556889,Low Fat,-0.6888441673611536,Starchy Foods,1.7730642779979418,OUT013,1987,0,2,Supermarket Type1,2277.036,1
NCJ29,-0.5342431474413564,Low Fat,-0.596876906392912,Health and Hygiene,-0.8666959578010891,OUT018,2009,1,2,Supermarket Type2,1193.1136,2
FDI52,1.3825192936554784,Low Fat,0.7467093343267109,Frozen Foods,-0.3177313795956044,OUT035,2004,2,1,Supermarket Type1,1470.0864,1
NCF06,-1.5671651295879838,Low Fat,-0.8902772954167911,Household,1.8789266581331536,OUT046,1997,2,0,Supermarket Type1,517.9924,2
FDG16,0.5661204761512711,Low Fat,0.4590536526618556,Frozen Foods,1.2257055730993227,OUT046,1997,2,0,Supermarket Type1,5608.6992,1
FDX07,1.5008379628589867,Regular,-0.8368593103996278,Fruits and Vegetables,0.6985905071070553,OUT049,1999,1,0,Supermarket Type1,4028.09,1
FDR14,-0.2857739421139887,Low Fat,2.091625767358527,Dairy,-1.4141799208176435,OUT046,1997,2,0,Supermarket Type1,647.1576,1
FDV36,1.3825192936554784,Low Fat,-0.42849023179267287,Baking Goods,-0.2423388395848654,OUT010,1998,3,2,Grocery Store,126.502,1
NCP14,-1.0844249592376698,Low Fat,0.8645639933037618,Household,-0.6048069271707889,OUT018,2009,1,2,Supermarket Type2,2404.2038,2
FDJ12,-0.9377098094253197,Regular,-0.5257003859374989,Baking Goods,1.0925850994533692,OUT013,1987,0,2,Supermarket Type1,2285.0256,1
FDL46,1.7729709020270563,Low Fat,-0.22976923776728161,Snack Foods,-0.3797277244804684,OUT018,2009,1,2,Supermarket Type2,824.9262,1
FDL21,0.708102879195481,Regular,-1.142966465614454,Snack Foods,-1.6322864216095527,OUT045,2002,3,1,Supermarket Type1,719.064,1
NCA30,1.4535104951775835,Low Fat,1.2228767438036388,Household,0.7964235207079378,OUT013,1987,0,2,Supermarket Type1,1890.872,2
NCN26,-0.47508381283960216,Low Fat,-1.2817577519125376,Household,-0.35187866959280034,OUT013,1987,0,2,Supermarket Type1,2343.616,2
FDJ10,-1.836931695371983,Regular,1.2277817346799393,Snack Foods,-0.01941471887235853,OUT035,2004,2,1,Supermarket Type1,1264.3542,1
NCE18,-0.6762255504855662,Low Fat,-0.8648044741088579,Household,1.7147871356917794,OUT018,2009,1,2,Supermarket Type2,3745.125,2
FDW21,-1.7789555474622638,Regular,-1.1662631953332876,Snack Foods,-0.6320232679755518,OUT013,1987,0,2,Supermarket Type1,1709.1086,1
FDA55,1.0275632860449533,Regular,-0.1781269938795035,Fruits and Vegetables,1.3090439742324342,OUT013,1987,0,2,Supermarket Type1,5369.0112,1
NCX30,0.0,Low Fat,-0.7683006315177167,Household,1.7067995218634284,OUT027,1985,1,2,Supermarket Type3,6191.94,2
FDA20,0.0,Low Fat,0.003225911067579259,Fruits and Vegetables,0.7359912964239615,OUT027,1985,1,2,Supermarket Type3,6338.416,1
FDT20,-0.5579068812820579,Low Fat,-0.4801071824315196,Fruits and Vegetables,-1.6295821309607905,OUT013,1987,0,2,Supermarket Type1,926.7936,1
FDR11,-0.5579068812820579,Regular,1.4851847718246212,Breads,0.2949189222135671,OUT049,1999,1,0,Supermarket Type1,3048.6982,1
FDU26,0.9092446168414451,Regular,-0.4523607596989507,Dairy,-0.35834391552624223,OUT018,2009,1,2,Supermarket Type2,1549.3166,1
NCY54,-1.0477461717845824,Low Fat,2.162288204952134,Household,0.48416145618786904,OUT046,1997,2,0,Supermarket Type1,2586.633,2
FDP26,-1.2003772550571081,Low Fat,1.4230272231023537,Dairy,-0.5678718411128738,OUT046,1997,2,0,Supermarket Type1,418.1224,1
FDK58,-0.35676514363609385,Regular,-0.4085593648345131,Snack Foods,-0.6165137435778411,OUT049,1999,1,0,Supermarket Type1,3137.2496,1
NCK53,-0.2976058090343397,Low Fat,-0.5533656183100878,Health and Hygiene,-0.6758893032258999,OUT046,1997,2,0,Supermarket Type1,1488.063,2
FDY52,-1.5364022755950717,Low Fat,-1.1394532624105798,Frozen Foods,-1.3013865914899985,OUT013,1987,0,2,Supermarket Type1,980.0576,1
NCU30,-1.8333821352958775,Low Fat,-0.6044526899201712,Household,0.3232336803602263,OUT045,2002,3,1,Supermarket Type1,2609.936,2
NCA18,-0.6525618166448647,Low Fat,-0.19577792156444512,Household,-0.41501518452553904,OUT013,1987,0,2,Supermarket Type1,1737.738,2
FDX40,-0.00180913602556889,Low Fat,0.6477602063269999,Frozen Foods,-1.6215527644264611,OUT017,2007,3,1,Supermarket Type1,1312.9576,1
FDX13,-1.214575495361529,Low Fat,-0.35563799967740317,Canned,1.7362126973519836,OUT046,1997,2,0,Supermarket Type1,2490.092,1
FDK36,0.0,Low Fat,-1.142589179496677,Baking Goods,-1.502926903248279,OUT027,1985,1,2,Supermarket Type3,631.8442,1
NCP55,0.0,Low Fat,-0.9020239260019416,Others,-1.349437532578039,OUT019,1985,2,0,Grocery Store,221.0456,2
FDO56,0.0,Regular,0.2447266271367783,Fruits and Vegetables,-0.39523724887817896,OUT019,1985,2,0,Grocery Store,234.3616,1
NCT06,1.0038995522042522,Low Fat,-1.2817577519125376,Household,0.418995117395252,OUT018,2009,1,2,Supermarket Type2,1326.2736,2
FDX45,0.0,Low Fat,2.2765267433675898,Snack Foods,0.2195263822028283,OUT019,1985,2,0,Grocery Store,312.926,1
NCJ06,1.713811567425302,Low Fat,-0.6106865357644689,Household,-0.3535262956056447,OUT013,1987,0,2,Supermarket Type1,1549.3166,2
NCA41,0.9210764837617961,Low Fat,-0.6501686771288177,Health and Hygiene,0.8177655769561853,OUT046,1997,2,0,Supermarket Type1,4040.7402,2
NCB42,0.0,Low Fat,-1.1166302820278615,Health and Hygiene,-0.38610946500195314,OUT027,1985,1,2,Supermarket Type3,2780.3808,2
FDE29,-0.9353434360412496,Low Fat,1.4900337686808733,Frozen Foods,-1.2735375366023303,OUT013,1987,0,2,Supermarket Type1,1029.9926,1
FDU24,-1.4381977801561596,Regular,-1.2817577519125376,Baking Goods,-0.7544518371443921,OUT013,1987,0,2,Supermarket Type1,1211.756,1
FDM58,0.944740217602498,Regular,0.26150037331969817,Snack Foods,-0.4711372448538875,OUT013,1987,0,2,Supermarket Type1,2125.2336,1
FDE44,0.4241380731070612,Low Fat,2.0400511465707654,Fruits and Vegetables,-1.4488764194857877,OUT046,1997,2,0,Supermarket Type1,1034.6532,1
DRH39,1.8557939704695117,Low Fat,-1.2817577519125376,Dairy,-1.004084842696692,OUT046,1997,2,0,Supermarket Type1,1607.907,0
FDU33,0.0,Regular,3.2896221096671,Snack Foods,-1.523212294860609,OUT019,1985,2,0,Grocery Store,45.9402,1
FDW08,-0.17928713983083136,Low Fat,1.598615399291067,Fruits and Vegetables,-0.5855782001943769,OUT049,1999,1,0,Supermarket Type1,1384.864,1
NCT30,-0.8891991550518813,Low Fat,1.3230366916096663,Household,-1.4921932460651877,OUT010,1998,3,2,Grocery Store,47.2718,2
NCI54,0.5542886092309202,Low Fat,-0.6305478608244172,Household,-0.5331753424447297,OUT046,1997,2,0,Supermarket Type1,1091.912,2
FDS16,0.5424567423105695,Regular,0.0034717498181126754,Frozen Foods,0.07681242142165823,OUT045,2002,3,1,Supermarket Type1,3954.852,1
DRK39,0.0,Low Fat,-0.31995678433714864,Dairy,-0.9276773907560139,OUT027,1985,1,2,Supermarket Type3,1498.05,0
FDP24,1.8321302366288104,Low Fat,1.410990795844389,Baking Goods,-0.34393280847042806,OUT010,1998,3,2,Grocery Store,121.1756,1
NCG18,0.5779523430716221,Low Fat,-1.2817577519125376,Household,-0.6015534278510788,OUT035,2004,2,1,Supermarket Type1,3383.5956,2
DRI59,0.0,Low Fat,-0.4941409817012686,Hard Drinks,1.3427673136766176,OUT027,1985,1,2,Supermarket Type3,4474.176,0
NCO06,1.5126698297793377,Low Fat,0.8103240649144271,Household,-1.6931843491525203,OUT013,1987,0,2,Supermarket Type1,305.6022,2
FDR15,-0.8418716873704777,Regular,-0.6300034454456934,Meat,0.2431070258408468,OUT017,2007,3,1,Supermarket Type1,620.5256,1
FDE29,0.0,Low Fat,1.478908596129238,Frozen Foods,-1.2622964234542693,OUT027,1985,1,2,Supermarket Type3,1514.695,1
FDN49,1.0393951529653045,Regular,1.144858874366375,Breakfast,-1.5953513355516376,OUT035,2004,2,1,Supermarket Type1,679.116,1
FDQ21,1.985944506593371,Low Fat,-0.905613822988208,Snack Foods,-0.34714455508415965,OUT013,1987,0,2,Supermarket Type1,3271.7412,1
FDE17,1.713811567425302,Regular,-0.22651181617731372,Frozen Foods,0.1725321057507054,OUT035,2004,2,1,Supermarket Type1,4836.3712,1
NCI42,1.3943511605758294,Low Fat,-1.0800364358734815,Household,1.1000652573167506,OUT018,2009,1,2,Supermarket Type2,2500.7448,2
FDZ21,1.1222182214077605,Regular,-0.5172675585983636,Snack Foods,-0.7250804143618155,OUT017,2007,3,1,Supermarket Type1,1641.197,1
FDX48,1.1577138221688128,Regular,-0.5444308023523136,Baking Goods,0.21314464168134326,OUT018,2009,1,2,Supermarket Type2,3398.2432,1
FDH26,1.5126698297793377,Regular,-0.6078504551235586,Canned,0.015365285207742378,OUT045,2002,3,1,Supermarket Type1,988.0472,1
FDD50,1.4180148944165314,Low Fat,1.4677915833153807,Canned,0.4820898796220122,OUT049,1999,1,0,Supermarket Type1,4396.9432,1
FDL40,1.1458819552484618,Low Fat,-0.9050135104984356,Frozen Foods,-0.729898034282413,OUT010,1998,3,2,Grocery Store,96.541,1
NCO02,0.0,Low Fat,0.13336310739832735,Others,-1.1799729342510972,OUT027,1985,1,2,Supermarket Type3,2306.997,2
FDF05,1.0985544875670585,Low Fat,-0.7613849339512678,Frozen Foods,1.9896484108949424,OUT013,1987,0,2,Supermarket Type1,4996.829,1
DRG25,-0.5579068812820579,Low Fat,-0.9128477115643943,Soft Drinks,0.7167208167415708,OUT013,1987,0,2,Supermarket Type1,6897.688,0
NCA41,0.9210764837617961,Low Fat,-0.6465961462353041,Health and Hygiene,0.824189070183649,OUT017,2007,3,1,Supermarket Type1,2308.9944,2
FDZ40,-0.9282443158890388,Low Fat,-0.5013643071964833,Frozen Foods,-1.4189975407382411,OUT045,2002,3,1,Supermarket Type1,808.947,1
FDT15,0.0,Regular,0.16664096016329838,Meat,0.6873493939589939,OUT019,1985,2,0,Grocery Store,549.285,1
FDP46,0.5897842099919727,Low Fat,0.16415371315784233,Snack Foods,-0.8030937396093594,OUT035,2004,2,1,Supermarket Type1,1348.245,1
DRG01,0.0,Low Fat,0.24118801439317275,Soft Drinks,-1.004084842696692,OUT019,1985,2,0,Grocery Store,229.701,0
FDR23,0.708102879195481,Low Fat,0.3021124348573833,Breads,0.5948832089496573,OUT013,1987,0,2,Supermarket Type1,2646.555,1
FDF09,-1.5718978763561242,Low Fat,-1.0458125768348754,Fruits and Vegetables,-1.6782657861317363,OUT045,2002,3,1,Supermarket Type1,447.4176,1
FDK09,0.0,Low Fat,0.4881675776715167,Snack Foods,1.4411495359484483,OUT027,1985,1,2,Supermarket Type3,8474.3024,1
DRJ11,-0.7945442196890745,Low Fat,0.36715009967004153,Hard Drinks,0.7723354211049497,OUT035,2004,2,1,Supermarket Type1,3970.8312,0
FDI32,1.1458819552484618,Low Fat,2.103168016863232,Fruits and Vegetables,-0.4449775686850424,OUT049,1999,1,0,Supermarket Type1,1727.751,1
NCG42,1.5008379628589867,Low Fat,-0.4794331221929471,Household,-0.18084995066497125,OUT018,2009,1,2,Supermarket Type2,1298.31,2
FDA51,-1.1376683603792486,Regular,1.910029252567905,Dairy,-0.4631496310255367,OUT046,1997,2,0,Supermarket Type1,1252.3698,1
FDG57,0.4359699400274118,Low Fat,1.0636848726256687,Fruits and Vegetables,-1.4708094371109617,OUT010,1998,3,2,Grocery Store,194.4136,1
FDG34,-0.3212695428750413,Regular,-0.5537129014015462,Snack Foods,-0.5053262875570618,OUT035,2004,2,1,Supermarket Type1,1627.881,1
NCI43,1.654652232823548,Low Fat,-0.7755905141139511,Household,-1.476683721667477,OUT017,2007,3,1,Supermarket Type1,143.8128,2
NCY53,1.6901478335846,Low Fat,-0.148284119373819,Health and Hygiene,-0.44383739863716765,OUT046,1997,2,0,Supermarket Type1,2572.6512,2
FDC33,-0.9223283824288633,Regular,0.05327944819546495,Fruits and Vegetables,0.8733384286135858,OUT013,1987,0,2,Supermarket Type1,2759.0752,1
NCK29,-1.713880279400334,Low Fat,1.1596621310940378,Health and Hygiene,-0.2604691492193812,OUT049,1999,1,0,Supermarket Type1,2956.152,2
FDS50,0.9802358183635502,Low Fat,-0.20128188758632173,Dairy,1.268938894266766,OUT017,2007,3,1,Supermarket Type1,2217.114,1
NCJ30,-1.6653696250268957,Low Fat,0.28436957929529116,Household,0.48957003748539346,OUT045,2002,3,1,Supermarket Type1,4074.696,2
FDQ07,0.0,Regular,0.40414080756014537,Fruits and Vegetables,1.266276356323982,OUT027,1985,1,2,Supermarket Type3,1547.3192,1
FDI20,1.4771742290182854,Low Fat,-0.030704662574221903,Fruits and Vegetables,1.1540739883732638,OUT010,1998,3,2,Grocery Store,422.1172,1
NCM06,0.0,Low Fat,0.17887760141472023,Household,0.23562686797746557,OUT027,1985,1,2,Supermarket Type3,3243.7776,2
FDL15,0.0,Low Fat,0.3007941817339578,Meat,0.18588654817060168,OUT019,1985,2,0,Grocery Store,152.4682,1
NCL29,-0.7483999386997062,Low Fat,2.4145696208425025,Health and Hygiene,0.29174892830581406,OUT010,1998,3,2,Grocery Store,633.8416,2
FDB32,1.8321302366288104,Low Fat,-0.8246264098355959,Fruits and Vegetables,-0.7421540593604133,OUT017,2007,3,1,Supermarket Type1,1314.2892,1
FDJ16,-0.8667186079032145,Low Fat,0.9483947746540644,Frozen Foods,-1.3227286477382458,OUT049,1999,1,0,Supermarket Type1,868.869,1
FDJ32,-0.5117626002926896,Low Fat,-0.15936649691117044,Fruits and Vegetables,-1.293357224955669,OUT045,2002,3,1,Supermarket Type1,183.7608,1
FDO12,0.6844391453547795,Low Fat,-0.2173064690558729,Baking Goods,0.8808603391829455,OUT035,2004,2,1,Supermarket Type1,4893.63,1
NCB18,1.5954928982217937,Low Fat,-0.48146057475824994,Household,-0.8678361278489638,OUT046,1997,2,0,Supermarket Type1,1416.8224,2
FDO37,0.0,Low Fat,-0.8694456011606739,Breakfast,1.4154138103326157,OUT027,1985,1,2,Supermarket Type3,7393.0432,1
FDV13,1.0630588868060065,Regular,-0.7470547869603222,Canned,-0.8801339056329429,OUT013,1987,0,2,Supermarket Type1,703.0848,1
FDF52,-0.8418716873704777,Low Fat,0.8847696941851764,Frozen Foods,0.6638105030269539,OUT010,1998,3,2,Grocery Store,182.4292,1
FDY11,-1.454762393844651,Regular,-0.7079322361303986,Baking Goods,-1.2136962736952808,OUT049,1999,1,0,Supermarket Type1,1516.0266,1
FDL20,1.0038995522042522,Low Fat,1.221225705175115,Fruits and Vegetables,-0.5059172489339885,OUT017,2007,3,1,Supermarket Type1,1667.829,1
FDS45,-1.8180007082994216,Regular,-0.7089136723343374,Snack Foods,-0.5625467652273067,OUT045,2002,3,1,Supermarket Type1,1693.7952,1
DRJ13,-0.04913660370697205,Low Fat,-0.05786507658537967,Soft Drinks,0.2997365421341649,OUT018,2009,1,2,Supermarket Type2,962.7468,0
FDR37,0.8619171491600419,Regular,0.0042741369541370484,Breakfast,0.6461458966514294,OUT049,1999,1,0,Supermarket Type1,4195.8716,1
FDS23,0.0,Low Fat,3.4993184355487332,Breads,-0.17975153332307506,OUT019,1985,2,0,Grocery Store,385.4982,1
FDX13,-1.214575495361529,Low Fat,-0.3518653710812322,Canned,1.7426361905794472,OUT018,2009,1,2,Supermarket Type2,2241.0828,1
FDT49,-1.3861375657066162,Low Fat,1.6587063248303378,Canned,-0.5807605802737793,OUT045,2002,3,1,Supermarket Type1,1278.336,1
FDY13,-0.17928713983083136,Low Fat,-0.6969265523754391,Canned,-1.0329905622202777,OUT049,1999,1,0,Supermarket Type1,1531.34,1
FDD47,-1.2441551626624063,Regular,3.338212941116552,Starchy Foods,0.49544432204190847,OUT010,1998,3,2,Grocery Store,852.224,1
FDF20,-0.00180913602556889,Low Fat,-0.20405693493919752,Fruits and Vegetables,0.878156048534183,OUT010,1998,3,2,Grocery Store,394.1536,1
FDS32,1.1577138221688128,Regular,-0.7071202162398003,Fruits and Vegetables,0.02394386041301984,OUT035,2004,2,1,Supermarket Type1,1264.3542,1
FDJ44,0.0,Regular,0.7690761834294657,Fruits and Vegetables,0.5467487624496596,OUT027,1985,1,2,Supermarket Type3,4012.1108,1
NCY30,1.7493071681863543,Low Fat,-0.7791555054872851,Household,0.6681206669825821,OUT013,1987,0,2,Supermarket Type1,3078.6592,2
FDK33,0.0,Low Fat,-0.900489197554903,Snack Foods,1.1845438284977368,OUT019,1985,2,0,Grocery Store,213.056,1
FDO31,-1.4429305269243002,Regular,-0.7200212074480208,Fruits and Vegetables,-0.9859545330621763,OUT046,1997,2,0,Supermarket Type1,1438.128,1
FDG10,0.0,Regular,-0.910532342360872,Snack Foods,-1.3382381721359564,OUT019,1985,2,0,Grocery Store,400.8116,1
DRI49,0.3058194039035529,Low Fat,2.2894324249713978,Soft Drinks,-0.9404826245049623,OUT018,2009,1,2,Supermarket Type2,1218.414,0
NCA05,1.8676258373898627,Low Fat,-0.7939236036298429,Health and Hygiene,0.1522467141383755,OUT049,1999,1,0,Supermarket Type1,1187.7872,2
FDZ13,-1.1873622014447223,Regular,1.6932512240032733,Canned,-1.4783313476803215,OUT046,1997,2,0,Supermarket Type1,798.96,1
DRI25,1.5954928982217937,Low Fat,-0.6209701117987861,Soft Drinks,-1.3542551524986366,OUT017,2007,3,1,Supermarket Type1,1492.0578,0
NCA29,-0.5579068812820579,Low Fat,-0.39687938825938196,Household,0.46277764723364295,OUT010,1998,3,2,Grocery Store,171.1106,2
FDX43,-1.7044147858640535,Low Fat,1.4846617539530391,Fruits and Vegetables,0.43289876848609643,OUT010,1998,3,2,Grocery Store,166.45,1
FDZ08,-0.08463220446802462,Regular,0.8534069376912129,Fruits and Vegetables,-0.9207046888576021,OUT049,1999,1,0,Supermarket Type1,1320.9472,1
FDC58,-0.6300812694961979,Low Fat,-0.4689938521596521,Snack Foods,-1.5472586417576184,OUT035,2004,2,1,Supermarket Type1,615.1992,1
NCD54,0.0,Low Fat,-0.7222348997290187,Household,0.0864894139688319,OUT027,1985,1,2,Supermarket Type3,5056.751,2
FDM24,-1.5908288634286856,Regular,0.25545867864007954,Baking Goods,0.1725321057507054,OUT035,2004,2,1,Supermarket Type1,3325.0052,1
FDS12,-0.8891991550518813,Low Fat,2.092335005564004,Baking Goods,-0.2626659839031736,OUT035,2004,2,1,Supermarket Type1,2390.8878,1
NCN55,0.4123062061867102,Low Fat,-0.12402771921238737,Others,1.6100649256044421,OUT018,2009,1,2,Supermarket Type2,5287.7836,2
NCP06,1.8557939704695117,Low Fat,-0.521103410625963,Household,0.16771448583010762,OUT046,1997,2,0,Supermarket Type1,1511.366,2
FDB41,1.4535104951775835,Regular,0.6081709029907416,Frozen Foods,-1.4905873727583219,OUT045,2002,3,1,Supermarket Type1,709.077,1
FDJ16,-0.8667186079032145,Low Fat,0.9449328750746508,Frozen Foods,-1.306669914669587,OUT046,1997,2,0,Supermarket Type1,1100.5674,1
NCB18,0.0,Low Fat,0.11945930186082593,Household,-0.8228716752567194,OUT019,1985,2,0,Grocery Store,88.5514,2
FDH38,-1.5222040352906507,Low Fat,-1.0794843259201785,Canned,-0.4080842353331059,OUT035,2004,2,1,Supermarket Type1,3749.7856,1
