,y_test,prediction
1052,2311.6576,2241.0636339259927
7960,639.168,1118.3162862919482
1762,2876.256,3174.4128084913505
1296,1427.4752,1441.6727341252817
6387,223.7088,1743.4397829456916
2778,2026.0294,1971.45120209912
6891,699.09,407.0048913847354
5321,205.0664,1638.7149590007311
68,2302.3364,2513.6806953319847
5991,422.1172,1564.7210342601143
2042,3091.9752,1442.3350040944656
2863,5273.136,3786.099937442039
2327,555.2772,1139.479248085448
1660,918.804,2898.4394671726195
5613,3942.8676,3028.050247856854
2928,3174.5344,3040.8392355844453
1548,660.4736,794.2959688761111
3349,1006.6896,1445.3850704888803
8410,788.973,4118.2734577743795
975,1222.4088,871.775896041486
6936,3751.1172,4703.299984761694
3259,1105.228,907.8932398933468
76,1207.0954,2793.0042191086013
6120,1813.6392,3860.0836761027003
3845,2101.2648,2852.307348873819
1560,167.7816,833.8139222465845
4249,2016.7082,2470.8542034140182
1899,1198.44,1957.827267727667
7064,2380.9008,3123.9910132400883
2681,1486.7314,3261.1493937110777
3002,591.8962,1432.2524589191407
4951,1973.4312,4008.5151947780287
7094,255.6672,646.8122673459821
5986,2759.0752,3142.466858348731
1948,1567.2932,2063.3394536134274
5351,6528.169,4228.565602527709
1728,790.9704,1104.1525588779948
1100,5353.6978,3501.980009531244
6252,2976.126,3062.9810881427056
2057,5406.296,2933.2621614883365
7307,588.5672,723.5423934249254
6392,4277.765,2400.095786741351
1911,575.2512,734.0179669423433
16,1621.8888,1692.030863238863
4714,2508.7344,3371.4777462915185
2834,2250.404,2429.985624978257
1310,1127.8652,1694.2700700748524
4793,663.1368,1585.215748111823
2117,2388.2246,2189.9027511749355
1908,1474.0812,3930.413187791815
3328,1398.18,3625.0734655289466
8429,2876.256,2892.6899187317854
846,948.0992,1008.0270664146876
2781,247.6776,935.0458842724898
6715,356.8688,935.3151392042814
300,3251.7672,2914.874300480182
2540,1512.6976,1502.871076110531
2727,3504.1054,2920.7406094097837
8018,1833.6132,3116.2896550931982
7512,2082.6224,2015.616701663216
4970,1444.786,1726.4915012850493
5750,2731.1116,2855.966078018193
2299,3558.0352,1828.5780949475998
8110,49.2692,-977.3313239181243
2110,1949.4624,1377.1638852777694
6709,2471.4496,4035.3377890376105
4910,1288.323,2142.4390505149586
6422,1310.2944,1779.9696095584677
5745,1997.4,2858.4041185777814
355,4093.3384,2306.025762418846
2595,503.3448,-497.5715125720062
1079,2931.5174,2740.621805563968
4946,2143.876,2428.4731929565787
228,1649.8524,1288.8191657088923
860,1649.8524,1939.5034259206238
4898,1413.4934,2088.5389279819383
4640,4326.3684,3712.1531320915483
3502,948.765,1020.2242018787159
3668,1390.1904,2069.511320268548
5144,6026.8216,4521.562669418318
4331,5580.0698,3066.2271033573143
6302,1789.6704,1732.2861379776166
3199,3395.58,3043.141881539837
1347,2874.9244,2603.8740046809357
297,1418.154,2242.4523996251737
7586,5404.9644,4086.801071999189
6227,4961.5416,2978.3884857089724
2770,291.6204,520.2210315923796
7554,83.225,-518.6737787863835
4449,778.986,1474.1143324894888
2494,3036.048,3023.3294216129734
6255,873.5296,847.9416875032874
8282,1640.5312,2385.4339169440677
2964,3068.0064,4118.718351962392
4058,2708.4744,2582.9760357150562
2880,1808.9786,2603.101176870248
4952,452.744,2549.5858163472394
8169,1651.184,2586.6949448435785
1935,1607.2412,1434.2140793664098
5066,1314.2892,1246.3901582549647
6676,1597.92,2550.1734632748453
3317,291.6204,897.0243747426537
6998,3235.788,2599.0088434416493
5706,701.7532,667.3453229677637
6466,689.7688,1559.9871351364836
2814,3075.996,2491.8095924094546
7363,1071.938,773.7980817917917
3920,585.904,932.5864832406282
6209,4492.8184,2555.2870567199234
972,314.2576,707.841833005912
6100,2259.0594,2704.999475459116
419,2940.1728,2046.4307415198186
3237,5892.33,4508.185074711646
411,711.0744,1904.590644734607
3462,4492.8184,2506.4087025242443
3853,2010.716,1653.5319454573773
2258,784.3124,716.8622155336249
8344,2822.992,2750.3934272472356
5005,1621.8888,1840.5443095467551
791,2328.3026,2896.8592506628183
1317,1721.093,2504.8450136599986
2497,663.1368,3571.015072292601
1647,360.8636,2599.4303598171455
657,4194.54,3383.2874506681774
524,3467.4864,1763.420438681819
3948,131.8284,-1137.7060466206024
2197,1504.0422,2685.435161173112
7372,1294.3152,860.1282458669344
5039,3339.6528,3702.6509047345303
4466,1395.5168,2910.214266843234
3531,755.0172,3913.5844111526435
2900,1997.4,1278.3321950869365
5132,639.168,1062.8339764448738
1703,4677.245,2740.6287396140306
4599,161.1236,-548.1891002416728
4416,4913.604,3997.0244748679243
4483,1579.9434,3333.9458935357598
2174,2591.2936,2819.941933150487
2864,5852.382,4630.579874196042
1311,67.9116,-1278.5088183917665
5050,567.2616,1086.4647446448084
8035,3499.4448,2387.433771060913
5633,1225.7378,2704.690680376463
2649,2693.8268,2636.8717976320186
4667,167.7816,766.2852836766874
2146,452.744,1750.9204475783886
4091,3874.2902,2325.644802245743
4190,2316.984,1787.8268769290328
40,3435.528,3627.3676058511664
1832,5785.802,3824.708866092757
4455,1284.994,2077.605057743963
3839,703.0848,494.33908387849533
6574,1788.3388,1659.5143010045833
2982,864.2084,2149.422992842967
4550,966.7416,1154.1335793294415
8016,117.1808,2.6893418192350964
4818,4434.228,3497.8151380695904
7956,6795.1548,3970.4531820761513
2155,4701.8796,3359.812347923649
4294,1947.465,2034.9566544282923
7095,5582.733,3557.7163773436987
3905,569.259,891.2980684432216
6765,6930.978,3615.891572894197
8045,3515.424,2384.2405936285018
6728,473.3838,710.7763933210376
7747,2291.0178,2517.489730335559
681,798.96,1595.596745415821
5196,3652.5788,2185.786436743741
4733,1618.5598,1934.533196171206
2885,1779.0176,1797.388854286021
702,3072.667,3927.168385805966
1825,5191.2426,3560.6328989597946
2605,1807.647,2071.506124939604
7103,1036.6506,1888.2936006106797
1397,1480.0734,2244.451544744155
7463,3731.809,3171.6782443160137
8352,635.1732,410.6760779928485
4748,2660.5368,3144.795506521402
5748,2241.0828,3970.95567657661
7558,79.896,-1160.5164204438693
5685,2226.4352,834.9711274657918
1110,2237.088,2353.9391145679842
6419,1695.7926,2663.7967245953055
6985,2777.7176,3063.7894229940007
7780,5592.72,5052.8971101852285
3600,3271.7412,3489.9816413324406
6078,1737.738,1908.5141116705472
6640,5487.5236,4782.978863351447
529,2503.408,2477.178811204067
2209,387.4956,1195.3700613491249
2952,2406.867,2436.369074721819
4150,7028.1848,3857.887920609727
2697,193.082,-302.5140645117019
5484,1178.466,1574.105858784186
4082,1686.4714,1561.341812650318
4509,210.3928,-189.16290055242757
3282,3453.5046,2441.4343343679307
937,643.1628,733.5735521686349
5280,1428.141,1507.164618442954
6272,1707.777,3121.528938014522
754,1221.0772,1285.7366960379875
6499,675.1212,835.1044936632109
8383,5221.8694,4080.6927349438156
4351,2482.1024,2499.525928525
711,415.4592,557.9469576056617
7504,214.3876,-177.25234480960216
7113,732.38,2059.4388052388767
7069,3954.852,4149.170609252184
1945,5369.0112,2675.416038677508
564,4418.2488,3387.1215495474034
340,2807.0128,4105.725156535539
8454,159.792,602.9654717861085
746,539.298,1258.0720363332562
4751,1833.6132,3914.5364589623914
4028,3285.723,4932.665551768442
5997,183.7608,1051.356297908244
8338,3914.904,2061.481746049791
6465,2659.871,2528.486595023314
6233,4860.34,3055.525143815729
2449,93.212,-330.837649941971
1137,1966.7732,2316.414399907189
4877,2914.8724,4363.718423292008
425,5642.655,3713.566870526863
5742,3419.5488,3332.092069283693
4722,319.584,722.4539842410211
1947,1446.1176,1944.2723282852985
7603,291.6204,279.10037399083217
1348,6353.0636,3917.4406519406593
5813,1844.266,2934.70913532886
6507,493.3578,642.1981702029109
600,2181.8266,1213.4910096044596
1798,2942.836,2795.1213591610426
8139,787.6414,1544.005982956784
8351,4602.0096,4093.849689832966
7832,493.3578,448.26419248323805
2517,1326.2736,2629.1091485480874
1038,862.8768,740.4523543762858
4879,2752.4172,3515.3426675579462
1268,147.8076,443.49494182698004
4264,1208.427,1372.4421960784725
7056,3874.956,3183.417648139793
3685,2712.4692,2998.0221999834494
6621,2681.8424,2239.4051321792913
4217,2812.3392,3963.6300864432155
778,1773.6912,2337.705595488096
5080,980.0576,669.0056527414016
4533,5469.547,2815.1495804479177
6028,5056.751,3734.67439872636
4841,6291.81,3350.860863504852
6795,1133.8574,1389.8251402375674
931,1611.9018,2849.2125165267726
1764,982.7208,1411.6318813299495
6931,5634.6654,2771.6803428688827
6530,1324.2762,1330.8067239951065
6371,2217.114,3249.775793905144
5267,1006.6896,3733.945569592638
254,3779.0808,2795.245106469552
8122,2648.5524,1726.6662956922585
4272,2833.6448,3001.199465894698
3529,5546.114,4063.2045894513285
7036,3555.372,3819.354561376182
6033,709.077,835.1371707953435
4614,123.8388,494.18374321405736
4054,183.7608,1100.0347916316123
82,4693.89,2675.8494660674587
7979,3782.4098,3196.2351471040834
8250,228.3694,1822.9387821334635
3933,2278.3676,1320.8368388416047
805,3355.632,3191.4863470487044
6116,2093.941,1940.6987060227523
141,1693.7952,1691.6881838310183
6221,451.4124,1658.824884293306
7057,1973.4312,3170.946753189144
2254,1569.9564,3006.848747654958
5414,150.4708,486.59004034873874
3550,3056.022,4566.061392924794
5154,205.0664,-224.76994268562953
7483,4303.0654,2954.3304061183967
4219,45.9402,-1065.4607103084863
1417,2768.3964,3088.7203524065185
515,1393.5194,2006.2672940336747
2825,186.424,394.4145781949942
3244,722.393,1767.0257845928586
5295,767.0016,2158.2870159705285
2169,3062.0142,2187.8329313452514
5967,2306.997,2544.9690308941113
3022,4920.9278,4055.545029602455
577,1118.544,1338.2983572209748
6378,1846.9292,1535.9773504911702
3630,3068.0064,4123.360023292955
4934,828.921,784.6612835059192
7880,1869.5664,2450.951784275011
1739,1342.2528,1506.096877091076
3298,4097.3332,3957.5263126981895
7362,369.519,299.76196374933534
7968,5432.928,2969.550434964671
3217,1530.6742,2724.3762323758106
232,1133.8574,1431.0093247352002
7787,2652.5472,2612.682321406546
7368,251.6724,2008.7547302618455
3020,1697.79,1640.4637004142496
1355,1066.6116,1805.6708901314698
1462,115.8492,112.6166381441817
1818,1496.0526,3297.134838158739
5520,3301.7022,1868.7156904851702
8292,543.2928,1025.1713667758545
3371,2277.036,1682.6363963941963
820,3195.84,2360.660145023528
886,452.744,798.0245490403645
4489,1194.4452,1534.2136313519406
8076,1691.7978,2155.1073354989585
6638,547.2876,1499.1029396401912
2791,2117.244,2754.166209609703
4572,1104.5622,969.3982247015807
7080,2936.178,2632.867563044807
4552,400.8116,-793.2561929482098
4204,2396.88,4563.770977234946
1883,1025.332,1466.7659339506358
762,1265.02,1728.5379521249833
2198,5126.66,3667.788082125419
4885,1697.79,1665.6359526705396
5401,1078.596,3436.9078692596613
2319,2999.429,2852.349965663243
4107,619.194,1372.931150966667
1138,7472.2734,5470.275143036315
3692,3529.4058,2948.030164169002
5106,159.1262,700.096188912363
7937,2362.9242,2933.9607797961526
8345,641.1654,1498.9730559821082
7526,3775.086,2806.6906553359945
4768,529.311,1716.5177236244617
6698,999.3658,887.7726690329214
1944,3153.2288,3228.625809841575
1905,2181.1608,2350.537122815914
2025,4687.232,3719.446903833306
7242,2050.664,1601.4978184739482
3741,2277.036,3047.486602238689
5349,282.2992,610.4396683262463
588,3205.1612,3212.563934778789
4796,4432.2306,4814.691548482395
4014,2269.0464,2266.2165715964848
77,643.1628,-462.3181533873203
2638,502.0132,622.5940244035623
7790,2906.217,3011.8542956384854
3469,186.424,378.9269893343021
3785,2281.6966,1782.9786576553392
2362,1069.2748,1521.0540731771775
4215,4655.2736,3914.6441576207953
2248,3010.7476,2958.9555533375797
3556,203.7348,-151.93119523580413
8321,4363.6532,2432.51106632986
8215,387.4956,1146.1454531072486
5492,2328.9684,1800.553448625337
4746,4278.4308,4080.6783544548734
6171,3225.801,2815.380226828409
6558,837.5764,910.7502798409582
5729,474.0496,21.954501590829977
3245,6291.81,3278.7418125046456
7674,338.2264,881.7171257747639
8061,2117.244,3187.512795485832
3230,1416.8224,1722.526213822026
2879,491.3604,664.4311830130553
215,131.1626,275.7823810803518
5683,4643.955,2354.1979139926148
5327,1331.6,1283.2784678293738
3819,2776.386,2923.381789284731
392,796.9626,1488.2056189526718
27,308.9312,906.4386242336304
5886,1390.1904,2517.4693344500893
752,1402.1748,3247.3340396528656
1810,1789.6704,2630.717135833696
5897,1372.2138,2446.880888270215
478,1057.9562,2448.22867654918
6012,852.224,759.1058932890094
7141,424.7804,1507.5242552018133
909,223.7088,862.9989240929835
5126,1635.8706,1629.0067691184
7894,1593.9252,1399.6038936263242
7334,651.8182,903.1849203991122
1558,1765.0358,2275.3550606610293
5100,1037.3164,917.7936511880848
6830,1624.552,1142.9810657761243
2485,633.8416,1521.5285975630422
8371,185.0924,952.6195380990273
2151,3115.944,2928.588609683376
7494,2271.0438,4086.399092671633
2180,1922.8304,1580.2085270806851
2331,2050.664,4188.633748917229
6686,1677.816,1525.3016358156503
563,319.584,669.1563502898277
5885,2993.4368,2915.605532336101
5951,1498.05,2804.101421957815
5017,3813.7024,3595.4654594218277
4195,2649.884,4210.097147437067
969,1017.3424,2007.930147221033
5308,638.5022,1359.4742713191974
5009,4146.6024,3657.6542601497786
6543,2237.088,2979.9767811809843
6027,615.1992,748.8106366883103
4176,2628.5784,1529.456648965082
5402,1390.1904,1260.8442128281845
4819,1965.4416,1773.551833158238
7457,5499.508,4525.217154438712
6346,629.181,734.9152972909474
7181,639.168,1356.634411997465
5123,732.38,3023.766126318399
4693,197.0768,-85.69491518784503
3386,4845.0266,4068.4078523496632
4102,1104.5622,2620.0760459910616
5157,1800.3232,3638.609500795357
5545,4344.345,2619.65139547418
5841,2833.6448,2941.6805451651167
997,9275.9256,4074.4749156343532
3227,985.384,2015.591769314216
7875,5522.811,5580.217504573116
1017,703.0848,1866.5020022358622
7083,198.4084,1222.1811587188395
5875,2756.412,3412.9514304383365
653,1990.742,2178.141478597409
6389,380.8376,1268.3339080994717
5563,361.5294,1942.811192059156
7743,1411.496,2528.8525854245927
4144,5034.7796,4176.6268981546655
4414,3435.528,3648.176763715854
919,451.4124,1197.9061297849016
5684,3463.4916,3223.192991858306
3400,7033.5112,2840.1544325053355
1609,1787.0072,2592.9195766165017
2788,3688.532,2855.040835126301
2715,169.1132,-426.7869575574871
1950,1078.596,3440.8901999038076
3133,3292.381,2289.8772129320278
2926,1733.7432,2083.079595578367
7234,1174.4712,2179.8074551177797
4436,2456.802,2602.4513192670966
8464,468.7232,2020.1703681063452
3738,4769.1254,2705.0161189249125
3236,818.934,1303.4821566942942
3798,2805.0154,3997.3613412498285
8348,822.263,1022.7655711651281
7074,418.1224,1451.7737987700473
7126,247.0118,668.3584082339092
6802,916.1408,1039.9799116532472
3265,1659.1736,3752.642565562828
1215,2982.784,1537.5001554351572
6508,1860.2452,1362.806770477075
6923,5024.1268,3290.6073921447055
5062,2600.6148,2418.0643873644703
3056,1749.7224,1276.3100621948863
518,3273.7386,3041.7796666812583
1724,2055.9904,4098.979200874596
7208,1120.5414,2021.6244115247803
2342,1844.9318,1901.1913141219934
3301,47.9376,-981.3979291962078
4862,1043.9744,2352.021798161808
1375,958.752,1072.1391802200303
5264,1069.2748,743.1656528510043
4570,3419.5488,4748.016330209243
2954,739.038,1153.4912352817032
6899,3861.64,3089.889151879306
7657,2051.9956,1466.3621187535705
2886,1185.124,971.8122119943329
268,308.9312,549.9505068101066
5145,2909.546,1998.4867325749956
6708,3237.1196,2912.1877354682124
6002,182.4292,1001.0939898838619
4933,5888.3352,3071.3975685905825
504,2876.256,3127.8588061307096
107,2530.7058,1983.3460512263023
3477,1964.11,3075.65295226501
8118,735.709,1019.339972294012
6150,595.2252,1367.6026104580499
3129,3844.995,2949.0893586736597
6353,3579.3408,4116.4518326556945
2779,2603.278,4196.230454416609
2573,259.662,-330.2744022032016
4377,111.8544,-62.278452151117335
3226,4604.6728,2821.0695694775545
7791,4074.696,2761.192371985547
632,2207.127,1993.6423511203313
3206,219.0482,1529.8977068886372
5522,703.0848,735.314400098354
602,1054.6272,1537.602929258341
3489,1789.6704,1815.103191874484
7130,151.1366,561.4035966283313
6025,166.45,836.3716097625602
6104,1510.0344,2293.4498288127056
1694,2972.797,2428.911520340224
4909,127.1678,188.49953946160963
5572,2330.9658,4107.3514583134765
1158,1443.4544,2882.2411694832685
2558,585.904,630.6675275710575
6016,3078.6592,2835.4042068019353
5008,3095.97,2054.4597710431985
6417,2858.2794,1782.1704162396063
6077,3691.1952,3072.980625513739
438,1929.4884,3490.698279350469
3820,2703.148,2767.852543868631
8486,45.2744,-934.498424465841
4012,180.4318,1014.9452328620107
609,1555.9746,1341.681009588208
2855,138.4864,-1381.8450200613865
2835,1480.7392,1501.960059452913
3231,3266.4148,3814.8044281816155
6622,460.7336,-31.710286360176497
7410,2462.7942,1472.8483243130804
1055,2874.9244,2701.443991455729
6712,2600.6148,2388.4792235451446
1354,1921.4988,2338.903181533688
3127,2073.3012,2124.5795142786897
5089,3225.1352,3710.3029889297204
6044,308.9312,556.9570376503516
8386,813.6076,1028.8762936703865
1603,2404.2038,1613.1232856583931
3589,265.6542,377.4657935123755
6937,1211.756,2806.040601182182
5392,790.9704,2279.0952298402
1808,628.5152,730.1665832580651
7229,3858.9768,2941.4911361260647
8446,510.6686,652.3792473712649
7040,1717.764,2001.2465841284752
4555,2476.776,4118.746813909332
4350,39.948,-1198.557113295646
2981,1707.777,1457.5497782968928
3889,245.6802,2003.712888853127
1920,1272.3438,1663.414367465203
303,1134.5232,1194.1717875409552
7224,3415.554,2833.0326415549416
676,1496.0526,3071.2324579132837
1550,2727.7826,2573.693658133897
4005,5070.7328,2906.2844161872945
2802,3644.5892,4055.5855527221743
4094,7064.8038,4244.417257695385
3576,4554.072,4415.334936374043
2192,4578.0408,3994.1930515673394
8161,4594.02,2958.926143464733
5324,699.09,695.808142790543
41,2150.534,1973.270969810965
4371,476.047,682.4185437246986
1549,1229.0668,1631.1850455842598
1264,1096.5726,2131.751903930919
4961,9664.7528,4122.816249961697
6312,2013.3792,2348.9386993535395
1663,3560.6984,1930.064507394963
8400,425.4462,382.5518609354549
2924,3828.35,2666.7533660017593
8387,533.3058,1056.2969960005294
6199,3422.212,2673.46773436137
7042,1398.18,3809.4491268122847
7353,127.8336,-851.2401511843216
5137,2516.724,2535.75209119406
1612,2375.5744,2072.6594070128026
344,383.5008,1166.9271632568455
3106,2365.5874,1693.1730865920822
4283,3560.6984,2110.6000303425008
932,1215.7508,1741.2276222875118
6485,2664.5316,1979.7700177920115
251,1779.0176,1502.498013860859
6374,1258.362,2499.9661975381982
4453,1283.6624,2618.818874088158
278,500.6816,2132.820909449105
1717,2490.092,1981.603389251184
1463,788.973,4057.5115946105852
3624,1605.9096,2848.76394241516
7565,539.298,834.9741940702654
2280,1151.1682,1416.8527281388847
1923,719.064,2893.9552243758544
610,3836.3396,2703.877396307944
7153,5779.144,2970.0405563627014
1374,2518.7214,2482.0334058543576
328,3340.9844,3661.7091546251413
2985,243.017,857.2403014673362
781,1431.47,1030.253371192931
8474,2153.1972,1674.5512533683766
3041,118.5124,48.73963250343877
1962,425.4462,483.36249010440565
3238,4950.8888,3637.496243333125
7616,1994.7368,2316.903480301866
6184,4921.5936,4272.207633700994
7435,5872.356,4466.432943965596
4607,679.116,806.1875414973777
3832,5053.422,2489.0713283543214
1851,3560.6984,2211.9649977690315
3846,2348.9424,1739.8668566538327
7920,2394.8826,3461.944913023049
784,1757.712,1525.1693838722713
6452,910.8144,1839.5423282643249
6398,2607.2728,5138.945817666455
4618,2103.928,3772.872497052758
7701,4673.916,4093.7615713055234
6262,141.8154,407.5111738225901
3346,1890.2062,1779.7611259026164
1210,2832.979,1979.6082900044687
5179,243.6828,-500.68845395703397
5113,3004.0896,3500.5364726800717
1403,2348.9424,1794.4548158392197
8445,432.77,583.5531068083826
8417,2336.2922,1444.8195564244097
3195,2024.032,1708.135833367545
3422,1843.6002,1941.6770893444686
1689,1114.5492,2452.0095690701237
1244,1540.6612,1951.7568382743018
7337,1134.5232,2409.2165587234467
5872,2059.9852,1936.1550192690438
4241,1379.5376,657.616224289492
4104,2912.2092,1728.3458456801147
6868,6042.135,3494.25241986273
540,56.593,-895.001208286179
80,1697.79,1638.441053384505
7495,1860.2452,1474.9537168474042
7003,399.48,-235.4317871444407
5202,388.1614,670.039379741402
5540,857.5504,1969.2653174762306
5942,1211.756,1511.5365683171208
7798,633.8416,823.3782486927876
359,2696.49,3017.1789970960263
6677,4119.9704,2360.150798251055
1915,2133.2232,3753.042122604443
486,942.7728,1926.7791031461802
1187,2336.958,2868.165376570897
13,2145.2076,1977.3195893354934
3279,3219.8088,1972.4123893126707
4223,2316.984,1863.321226314191
4647,2363.59,2978.1045880231036
2427,631.1784,3369.1032593472137
1610,2656.542,3021.1977929007026
2226,2749.754,3103.5383173389014
757,2874.9244,2621.8155675704957
5159,1325.6078,1991.2390648439398
7866,385.4982,52.69467323376898
4180,1069.2748,2218.271262515519
4767,4314.384,4046.2672653424233
3103,501.3474,2529.597605159029
7287,217.7166,1593.953880053371
3275,759.012,787.92067811924
966,174.4396,1110.4797634461593
5919,6191.94,5298.320499503389
4541,2105.2596,1955.6042161268902
5594,1123.8704,2369.609653887789
4155,5725.88,3604.7679595961326
4741,2153.1972,1600.685829913988
4073,625.852,2550.287810630905
1918,746.3618,603.2955264251146
3621,1165.15,774.3682314487744
3486,1337.5922,3299.7783238566035
7045,3523.4136,3958.794185237111
3122,3361.6242,3171.1085415397292
8088,2346.945,2197.383130796053
2688,1860.2452,1415.897322315799
5769,1656.5104,2793.365082055364
8490,487.3656,801.7753370020391
151,1794.331,2282.900751158116
4828,1547.3192,1463.8703519829019
7443,1348.245,926.4114578504505
2935,3835.008,3589.6523260882414
4573,1777.686,1043.802720652148
4529,2706.477,2584.2303426995654
1117,3700.5164,4132.044414401603
4811,2063.98,1721.7423219920095
6152,4165.2448,3876.613433371303
2074,402.809,1361.7921439710221
6783,4649.9472,2951.2939465060617
3959,3203.1638,3071.3807020278778
2741,2759.0752,3265.614389451763
8258,552.614,1612.2072151886928
2054,4290.4152,3676.772065952901
3770,2069.3064,4099.024166678369
7781,4925.5884,2971.340368030468
1372,2269.0464,3116.599578551083
7390,191.7504,-741.9914617411077
2479,948.765,1101.095605410496
5675,3859.6426,3460.454193716018
2330,437.4306,1006.5214749033961
391,3914.904,2629.1651784084006
5334,2764.4016,1920.6042831853376
3089,3844.995,2721.836436791873
58,4910.275,3036.246372243192
568,3848.324,3201.9616103320577
6476,3475.476,2019.3034571423643
4621,3685.8688,3706.6924109686634
6260,2631.2416,2551.0995906143794
8436,527.3136,739.9535103612312
26,1065.28,757.8936117136694
1897,972.068,1040.2604898030472
6402,2766.399,2931.7550630611495
5096,1174.4712,1013.2487216937985
5389,2848.9582,4126.840549556217
7266,3592.6568,2914.137585141946
5269,614.5334,511.8968709904549
5232,703.0848,1566.0821551305967
1626,718.3982,1104.8136188443368
717,1810.976,1399.1109418730532
5844,1249.0408,920.9631788607707
1025,146.476,462.3553007206658
2432,1975.4286,2326.592984864307
3602,856.8846,770.0971947881061
4684,2313.655,1461.680883373966
442,623.1888,1797.5345927540557
5950,3954.852,2356.3256723825098
1477,540.6296,529.5232551252426
7749,2972.797,2492.422802270048
5027,3422.212,4141.897792428174
5004,950.7624,698.094433996325
8034,416.125,1327.67462878796
3772,770.3306,647.0669763519971
6251,2246.4092,2635.7992440771545
5830,1695.7926,3181.6107516379375
2556,343.5528,647.3941835641743
855,978.726,1538.1666331616223
1099,1957.452,3048.584798694543
8091,1171.808,1402.7044689048741
2168,798.96,987.5752331232286
5833,1627.2152,1670.852651216211
4870,2059.9852,1387.7133922554387
859,2696.49,2475.7657859413025
5881,191.7504,-594.2164994365677
6657,862.211,898.1369051786478
819,3942.8676,2957.170212208724
3023,351.5424,-361.13408879778854
6747,123.8388,55.60411762566491
1650,7130.718,3287.6225085372466
3342,1651.184,1420.3184438321532
1925,6114.7072,3399.9106836978053
455,2897.5616,2621.4781404990667
52,810.9444,1899.1976530966897
7446,755.0172,3675.8827011537182
5902,1193.1136,1243.4262760139457
7122,1398.18,691.0155909509656
4116,2694.4926,2257.2714488446763
8082,612.536,2488.087047453234
4290,203.7348,-119.36772187639099
5309,593.2278,551.4567787678485
2064,1185.7898,1189.2235663502042
5182,2354.2688,2435.7685414314587
5442,545.2902,702.6179348168854
1217,2897.5616,2812.5370972538763
2312,253.004,220.11699081276083
6843,583.2408,1460.9739594776038
7111,1982.0866,2536.792046305173
5550,7602.1044,3686.111300089993
55,6258.52,3630.8073232652587
3077,792.302,1642.7208982020397
2341,1301.639,1085.0289164866606
2366,2771.7254,2078.994525779112
3707,810.9444,971.5052596257203
2627,2946.165,3107.7063363520792
3015,2223.1062,1657.3305095437465
6987,5007.4818,3428.3595367498897
2096,939.4438,556.7024223924835
3887,4250.4672,2802.121354379588
1756,2976.7918,2772.4883581025974
201,3275.736,2559.899442282217
1735,866.8716,2429.407230844759
1809,2946.165,3097.0878288351323
3934,1901.5248,2654.3677363091106
2271,579.246,1293.9912963731886
7231,1278.336,1129.4261078754776
585,1905.5196,1647.0976367311687
3610,1904.188,3148.1106024931355
360,898.83,2785.5387651956908
603,1667.829,1808.727046724416
7459,6311.784,3988.100583251108
7131,1857.582,2456.718035128486
4980,4811.7366,2399.018950141705
4785,5475.5392,4118.605786320078
4868,3691.1952,4147.841264540403
1599,2463.46,3478.6074779310616
3012,852.224,1540.591061548158
4564,1846.9292,1425.9883724186172
5411,685.1082,1284.9955312548311
3659,972.068,830.1148482438543
1147,1438.128,1396.8825703607058
1686,792.302,682.8992023117662
1222,1618.5598,3799.7744671598593
1714,1491.392,3043.4013565838236
8136,2006.7212,2887.8398066750683
7688,4687.232,3625.3786004204767
3530,1771.028,1554.8913042522288
6637,2006.7212,2964.6740665790203
8480,459.402,635.3011797361917
3278,2091.2778,3652.5709983062457
2145,3928.22,2498.991182131121
5195,1438.128,2806.4620189055213
126,1137.1864,1159.4860421430062
8334,1099.2358,1404.0427529356134
795,3095.97,3149.2423463675896
3815,745.696,947.0605821766753
6321,413.4618,769.5860062401775
8370,871.5322,1999.7510775530882
4653,1225.072,1028.588658732729
637,4697.8848,3620.5871346432127
7613,1725.7536,3106.9675195339296
544,1531.34,1105.71454583788
315,1267.0174,1864.896117156319
1604,972.068,876.9002223296275
6495,1516.0266,2188.2901638289377
926,2696.49,2744.0311859159965
2181,1677.1502,2410.137629834844
7523,2609.936,2691.9183514237006
7642,1977.426,1852.3955305266493
4698,782.9808,680.8577190891428
7518,2577.9776,3678.2125546263605
5199,1314.955,2333.5165691596703
1592,3110.6176,3034.8287409526815
4163,1150.5024,1621.0347304623363
8363,4138.6128,2671.267961347075
4253,1267.6832,1515.0893973941445
2005,1416.8224,1434.9645029749606
6762,1393.5194,1704.6143281637615
1959,852.224,831.0005212708688
6076,5960.2416,3852.5107033584363
7441,1808.9786,2661.8098922607473
4025,637.1706,3274.1731906263126
3506,1384.1982,1741.9523136799933
3897,122.5072,221.59785432266972
6155,4996.829,4206.922147813424
1648,513.3318,2406.0481190227433
6458,1278.336,1173.0622947962208
4440,230.3668,1799.023754854096
5448,1304.968,1118.2843642856856
3377,1354.2372,2322.144557004446
7488,1249.0408,1189.1675353078604
4538,1324.942,2276.241842214275
7686,1249.0408,2531.1228032740623
2205,2976.7918,2558.4071186395186
7109,910.8144,3664.8401792613595
5732,311.5944,599.0464299987409
7990,732.38,474.1545747924488
505,407.4696,396.0707268401984
2245,473.3838,1599.0443437157166
5122,229.0352,-948.6450396823975
4114,309.597,1689.647550947389
3813,875.527,965.7584670436559
6344,242.3512,2065.814414831549
3500,1042.6428,710.0928181561476
3446,4619.9862,2679.700652204955
